Tree Name,Previous Name (HTHC),Date,Extra Sheet collection complete,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag year,Tree tag number,ID Notes,Double-Check ID,Multi-stemmed,DBH (in),Height measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Mulch volcano,Pruned,Mowing,Protection at base,Stake,Cement fence at base,Compaction Not Possible,Compaction Collection Date,Compaction 1,Compaction 2,Compaction 3,Compaction 4,Compaction 5,Compaction 6,Removed
324-FRPE-092,,7/18/2022,TRUE,324,092,Fraxinus,pennsylvanica,FRPE,TRUE,7/10/1905,2/12/1905,,FALSE,FALSE,18.5,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/18/2022,2.75,4,4.5+,4.25,3.1,3.3,FALSE
324-GLTR-093,,7/18/2022,TRUE,324,093,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,21.7,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7/18/2022 completely covered by weed mat,,,,,,,FALSE
324-ACXF-094,,7/18/2022,TRUE,324,094,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,4.8,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/18/2022,4.5,2.7,4.5,1.65,2.5,1.6,FALSE
324-AIAL-095,,7/18/2022,TRUE,324,095,Ailanthus,altissima,AIAL,FALSE,,,,FALSE,FALSE,19.7,,,,,,SFR-A,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/18/2022,1,2.5,1,0.25,1.25,1.5,FALSE
324-CASP-096,,7/18/2022,TRUE,324,096,Catalpa,speciosa,CASP,TRUE,,2/3/1904,,FALSE,FALSE,8.3,,,,,,COMM,SC,Impervious surface,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7/18/2022 cutout completely covered by grate ,,,,,,,FALSE
281-GLTR-001,,7/19/2022,TRUE,281,001,Gleditsia,triacanthos,GLTR,TRUE,,2/23/1906,,FALSE,FALSE,2.5,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.3,1.9,0.75,1.75,0.5,1.8,FALSE
281-GLTR-002,,7/19/2022,TRUE,281,002,Gleditsia,triacanthos,GLTR,TRUE,,2/22/1906,,FALSE,FALSE,2.1,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.6,0.6,0.9,1.25,1.1,0.5,FALSE
281-GLTR-003,,7/19/2022,TRUE,281,003,Gleditsia,triacanthos,GLTR,TRUE,,2/12/1906,,FALSE,FALSE,2.4,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.75,0.6,0.6,0.75,1.8,0.8,FALSE
281-GLTR-004,,7/19/2022,TRUE,281,004,Gleditsia,triacanthos,GLTR,TRUE,,2/11/1906,,FALSE,FALSE,2.2,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.25,1.25,1.25,1,1.5,1.6,FALSE
281-GLTR-005,,7/19/2022,TRUE,281,005,Gleditsia,triacanthos,GLTR,TRUE,,1/10/1906,,FALSE,FALSE,1.9,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.5,1.25,0.5,1.8,1.5,0.5,FALSE
281-GLTR-006,,7/19/2022,TRUE,281,006,Gleditsia,triacanthos,GLTR,TRUE,,1/25/1906,,FALSE,FALSE,2.3,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.8,1,1.9,1.9,1.25,0.75,FALSE
281-ULUN-007,,7/19/2022,TRUE,281,007,Ulmus,unknown,ULUN,FALSE,,,Coarse leaves like slippery elm,FALSE,FALSE,8.2,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.9,4.5+,3.5,1.6,1.6,1.25,FALSE
281-ULUN-008,,7/19/2022,TRUE,281,008,Ulmus,unknown,ULUN,FALSE,,,Same as prev,FALSE,FALSE,8.3,,,,,,IND,SC,Impervious surface,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,4.25,1.5,1.9,1.9,3,2.4,FALSE
281-GLTR-009,,7/19/2022,TRUE,281,009,Gleditsia,triacanthos,GLTR,TRUE,,2/24/1924,,FALSE,FALSE,2.7,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.25,0.75,1.8,4,4.1,1.25,FALSE
281-TIAM-010,,7/19/2022,TRUE,281,010,Tilia,americana,TIAM,FALSE,,,"ID from bark mostly, leaves are discolored and odd",FALSE,FALSE,2.6,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,0.5,0.6,0.6,1.1,0.6,1.9,FALSE
281-GLTR-011,,7/19/2022,TRUE,281,011,Gleditsia,triacanthos,GLTR,TRUE,,2/19/1924,,FALSE,FALSE,3,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,0.6,2.3,0.5,1,0.6,0.5,FALSE
281-TIAM-012,,7/19/2022,TRUE,281,012,Tilia,americana,TIAM,TRUE,,2/24/1916,,FALSE,FALSE,2.4,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2,1.25,1.4,1,0.8,1,FALSE
281-GIBI-013,,7/19/2022,TRUE,281,013,Ginkgo,biloba,GIBI,TRUE,,1/11/1949,,FALSE,FALSE,1.7,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.3,2.8,1.3,3.4,2.75,3.9,FALSE
281-GIBI-014,,7/19/2022,TRUE,281,014,Ginkgo,biloba,GIBI,TRUE,,10/26/1953,,FALSE,FALSE,1.8,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.8,2.75,2.6,4.5,2.6,3.4,FALSE
281-GIBI-015,,7/19/2022,TRUE,281,015,Ginkgo,biloba,GIBI,FALSE,,,,FALSE,FALSE,1.3,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.25,0.75,1.75,1,1,1,FALSE
281-GIBI-016,,7/19/2022,TRUE,281,016,Ginkgo,biloba,GIBI,FALSE,,,,FALSE,FALSE,1.95,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.8,2.5,4.5,3.1,2.3,1.6,FALSE
281-POTR-017,,7/19/2022,TRUE,281,017,Populus,tremuloides,POTR,FALSE,,,,FALSE,FALSE,2.3,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.6,1.4,1.9,2.3,3.3,1.9,TRUE
281-GIBI-018,,7/19/2022,TRUE,281,018,Ginkgo,biloba,GIBI,FALSE,,,Has been top cut,FALSE,FALSE,1.9,3.2,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,4.5,3,2.5,4,4.4,4.5,TRUE
281-UN-019,,6/17/2022,TRUE,281,019,,unknown,UN,FALSE,,,"Is dead, from bark seems like honeylocust",TRUE,FALSE,2.3,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,New tree with new mulch so not useful compaction,,,,,,,TRUE
281-GIBI-020,,6/17/2022,TRUE,281,020,Ginkgo,biloba,GIBI,FALSE,,,"Dead, can tell from bark and leaf attachments",FALSE,FALSE,1.8,,,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.5,1.8,1.1,1.6,2.5,2.75,TRUE
281-UN-021,,7/19/2022,TRUE,281,021,,unknown,UN,FALSE,,,"Dead, could be gingko",FALSE,FALSE,2,"1'8""",,,,,COMM,SC,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.6,3.25,3.4,4.1,2.75,2.2,TRUE
281-ACXF-022,,7/19/2022,TRUE,281,022,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,11.6,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.7,2.75,2.25,2.5,3.75,2.5,FALSE
281-ACXF-023,,7/19/2022,TRUE,281,023,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,15.2,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.9,1.75,1.75,3,1.8,1.75,FALSE
281-ACXF-024,,7/19/2022,TRUE,281,024,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,15.5,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.25,1.75,2.1,2.3,2.1,4.4,FALSE
281-ACXF-025,,7/19/2022,TRUE,281,025,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,12.5,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.2,1.75,2.75,1,1.3,2.4,FALSE
281-ACXF-026,,7/19/2022,TRUE,281,026,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,14.4,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.75,3.4,2.25,1.4,1,3.1,FALSE
281-ACXF-027,,7/19/2022,TRUE,281,027,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,12,,,,,,MP,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.4,1.8,3.7,4.25,2.6,1.6,FALSE
281-ACPL-028,,7/19/2022,TRUE,281,028,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.6,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.4,3.5,2.3,3.5,3.25,1.75,FALSE
281-ACPL-029,,7/19/2022,TRUE,281,029,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.4,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.75,2.6,2.75,2.25,4.5,3.25,FALSE
281-ACPL-030,,7/19/2022,TRUE,281,030,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,12.4,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.5,1.8,3.1,2,4.3,2.5,FALSE
281-ACPL-031,,7/19/2022,TRUE,281,031,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,14.9,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.7,4.5,1.4,4.5,3.8,3.75,FALSE
281-PIUN-,,7/19/2022,TRUE,281,,Picea,unknown,PIUN,FALSE,,,Tiny tree so not adding to hthc and not giving tree number,FALSE,FALSE,,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1.75,1.25,3.5,2.75,0.9,2,FALSE
281-ACPL-032,,7/19/2022,TRUE,281,032,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,12.1,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,3.5,2.1,2.25,1.6,2.6,2.1,FALSE
281-ACSA-033,,7/19/2022,TRUE,281,033,Acer,saccharinum,ACSA,FALSE,,,,FALSE,FALSE,27.8,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,1,4.5+,3.6,1.3,2.5,2.6,FALSE
281-ACPL-034,,7/19/2022,TRUE,281,034,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,14.9,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.5,2.25,2.5,3,2,2.5,FALSE
281-ACSA-035,,7/19/2022,TRUE,281,035,Acer,saccharinum,ACSA,FALSE,,,,FALSE,FALSE,22.2,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.4,2.8,2.8,2.6,2.75,3.25,FALSE
281-ACSA-036,,7/19/2022,TRUE,281,036,Acer,saccharinum,ACSA,FALSE,,,,FALSE,FALSE,24.2,4-3,,,,,SFR-D,SC,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/19/2022,2.75,2.75,1.3,1.75,0.9,2.25,FALSE
16-GLTR-001,,6/26/2022,TRUE,16,001,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,23.2,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,4.5,2.25,4.5+,4.5+,4.5+,FALSE
16-ACSA-002,,6/26/2022,TRUE,16,002,Acer,saccharinum,ACSA,FALSE,,,,FALSE,FALSE,30.7,2'3'',,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.4,3,4.5+,4.5+,4.5+,3.75,FALSE
16-GLTR-003,,6/26/2022,TRUE,16,003,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26.5,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.6,4.5+,4.5+,4.5+,4.5,4.5+,FALSE
16-GLTR-004,,6/26/2022,TRUE,16,004,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.75,1,4.5+,1,4.5+,4.5+,FALSE
16-TICO-005,,6/26/2022,TRUE,16,005,Tilia,cordata,TICO,FALSE,,,,FALSE,FALSE,18.3,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,0.75,3.1,4.5,4.5+,4.5,0.75,FALSE
16-CEOC-006,,6/26/2022,TRUE,16,006,Celtis,occidentalis,CEOC,FALSE,,,,FALSE,FALSE,20.3,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,3.1,4.5+,4.5+,4,3.1,FALSE
16-GLTR-007,,6/26/2022,TRUE,16,007,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26.7,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,4.5+,4.5+,4.5+,4.5+,4.5+,FALSE
16-ACPL-008,,6/26/2022,TRUE,16,008,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,21,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,2.75,4.5+,4.5+,4.5+,4.5,FALSE
16-CEOC-009,,6/26/2022,TRUE,16,009,Celtis,occidentalis,CEOC,FALSE,,,,FALSE,FALSE,24,1'6'',,,,,SFR-D,SC,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.3,3.75,2.6,2.5,3.6,4.5+,FALSE
16-GLTR-010,,6/26/2022,TRUE,16,010,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,24.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.75,4.5+,1,4.5+,4.5+,4.5,FALSE
16-GLTR-011,,6/26/2022,TRUE,16,011,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,22.2,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,1.5,4.5,3,4.5+,4.5+,FALSE
16-GLTR-012,,6/26/2022,TRUE,16,012,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,25,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.25,4,4.5+,2.75,4.5,3.5,FALSE
16-GLTR-013,,6/26/2022,TRUE,16,013,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,23.8,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2.1,4.5,4.5+,3.5,4.25,4.25,FALSE
16-ACRU-014,,6/26/2022,TRUE,16,014,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,8.8,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.25,1.9,3,3.25,2.25,3.1,FALSE
16-GLTR-015,,6/26/2022,TRUE,16,015,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,25.8,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4,2.5,4.5+,4.5+,2.5,4.5+,FALSE
16-ACPL-016,,6/26/2022,TRUE,16,016,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.8,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,4.5+,4,4.5+,4.5+,3.75,FALSE
16-ACPL-017,,6/26/2022,TRUE,16,017,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,20.3,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,6/30/2022,2.25,2.25,2.75,2,4.5,1.75,FALSE
16-ACPL-018,,6/26/2022,TRUE,16,018,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,19,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2.25,4.5+,4.5,3,4.5+,4.5+,FALSE
16-ACPL-019,,6/26/2022,TRUE,16,019,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,18.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2.5,4.5+,4.25,4.5+,4.5+,4.5+,FALSE
16-GLTR-020,,6/26/2022,TRUE,16,020,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,28.4,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2,4.5+,4.5+,4.5+,4.25,3.25,FALSE
16-GLTR-021,,6/26/2022,TRUE,16,021,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,28,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4.5+,4.5+,4.5+,3.25,4.5+,4.5+,FALSE
16-ACRU-022,,6/26/2022,TRUE,16,022,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,10.9,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.5,1.75,4.5+,3.25,1.75,2.75,FALSE
16-GLTR-023,,6/26/2022,TRUE,16,023,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,24.9,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.75,4.5+,4.5+,4.5+,3,4.5+,FALSE
