Tree Name,Previous Name (HTHC),Date,Extra Sheet collection complete,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag year,Tree tag number,ID Notes,Double-Check ID,Multi-stemmed,DBH (in),Height measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Mulch volcano,Pruned,Mowing,Protection at base,Stake,Cement fence at base,Compaction Not Possible,Compaction Collection Date,Compaction 1,Compaction 2,Compaction 3,Compaction 4,Compaction 5,Compaction 6,Removed
16-GLTR-024,,6/26/2022,TRUE,16,024,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,27,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1,4.5+,4.5+,4.5+,2.75,4.5+,FALSE
16-GLTR-025,,6/26/2022,TRUE,16,025,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,27,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,4,3,2.75,3.25,2.5,1,FALSE
16-GLTR-026,,6/26/2022,TRUE,16,026,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,23.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3,3.75,4,3.5,4.5,4.5,FALSE
16-GLTR-027,,6/26/2022,TRUE,16,027,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26.3,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,0.75,0.5,2.5,3.75,4.5+,2.5,FALSE
16-GLTR-028,,6/26/2022,TRUE,16,028,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,25.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3,4.5+,4.5+,2.75,4.5+,4.5,FALSE
16-GLTR-029,,6/26/2022,TRUE,16,029,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,22.3,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.25,3.5,2.25,1.1,4.25,4.25,FALSE
16-GLTR-030,,6/26/2022,TRUE,16,030,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,3.5,3,1.25,4.5+,1.5,3.5,FALSE
16-GLTR-031,,6/26/2022,TRUE,16,031,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,28.3,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.75,1.75,3.5,3.25,2.5,1.6,FALSE
16-ACPL-032,,6/26/2022,TRUE,16,032,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,15.7,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2.75,2.5,2.5,2,1.8,4.25,FALSE
16-ACPL-033,,6/26/2022,TRUE,16,033,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,15.2,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2.25,3.5,4.25,3.3,1.5,1.25,FALSE
16-FRPE-034,,6/26/2022,FALSE,16,034,Fraxinus,pennsylvanica,FRPE,TRUE,"2013,2016","05957,02825",ID from leaf scar,FALSE,FALSE,29.3,3'2'',,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.25,3.5,3,4.5+,3.75,4.5+,FALSE
16-ACRU-035,,6/26/2022,FALSE,16,035,Acer,rubrum,ACRU,FALSE,,,Resident asked from 1707 city to come remove trees due to fungus falling on their plants,FALSE,FALSE,13.1,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,1.1,0.5,2.75,0.5,0.1,1.25,FALSE
16-ACRU-036,,6/26/2022,FALSE,16,036,Acer,rubrum,ACRU,FALSE,,,Resident asked from 1707 city to come remove trees due to fungus falling on their plants,FALSE,FALSE,13.3,,,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,0.5,1.4,2,0.75,2,3,FALSE
16-ACRU-037,,6/26/2022,FALSE,16,037,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,16.7,4'5'',,,,,SFR-D,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/30/2022,2,4.5+,3.5,4,3.25,4.5+,FALSE
16-PRSE-038,,6/28/2022,TRUE,16,038,Prunus,serrulata,PRSE,FALSE,,,,FALSE,FALSE,5.1,"4'3""",,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,1.4,3.25,2,0.9,0.8,2,FALSE
16-ACRU-039,,6/28/2022,TRUE,16,039,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,17.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6/28/2022,1,2.75,4.5,2.8,1.9,1.9,FALSE
16-GLTR-040,,6/28/2022,TRUE,16,040,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,24.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,1.9,0.5,1,3.5,4.5,3,FALSE
16-GLTR-041,,6/28/2022,TRUE,16,041,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,25,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,4.5+,4.5,4.5,4.5+,2,1.1,FALSE
16-GLTR-042,,6/28/2022,TRUE,16,042,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,21.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,4,2.25,2.1,4.5,4.5+,1.75,FALSE
16-ACRU-043,,6/28/2022,TRUE,16,043,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,15.8,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,1,2.9,1.25,1.4,3.5,3,FALSE
16-ACRU-044,,6/28/2022,TRUE,16,044,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,19.3,"3'10""",,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,2,2.75,4.25,1.3,1.8,4.25,FALSE
16-GLTR-045,,6/28/2022,TRUE,16,045,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,31,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,0.6,4.5,3.2,1.75,3.5,4.25,FALSE
16-GLTR-046,,6/28/2022,TRUE,16,046,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,23.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6/28/2022,2.25,3.2,3.75,4.5+,4.5+,4.25,FALSE
16-ACPL-047,,7/5/2022,TRUE,16,047,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,19.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,1.6,2.5,1.1,1.25,1,FALSE
16-ACPL-048,,7/5/2022,TRUE,16,048,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,13.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,2.25,2,1.25,2.25,1.5,FALSE
16-ACPL-049,,7/5/2022,TRUE,16,049,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,14.8,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.6,1,1.25,2.8,1.75,1.75,FALSE
16-ACPL-050,,7/5/2022,TRUE,16,050,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,15.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,1.8,1.2,2.5,2,2.2,FALSE
16-GLTR-051,,7/5/2022,TRUE,16,051,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,28,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1,0.75,2.25,2.1,0.75,0.9,FALSE
16-GLTR-052,,7/5/2022,TRUE,16,052,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,23.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.4,1.2,1.5,1.2,1.5,2.25,FALSE
16-ACPL-053,,7/5/2022,TRUE,16,053,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,13.2,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,0.9,1.25,2,2.1,0.75,0.5,FALSE
16-ACPL-054,,7/5/2022,TRUE,16,054,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,12.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,1.25,2.2,1.9,2.2,2,FALSE
16-FRPE-055,,7/5/2022,TRUE,16,055,Fraxinus,pennsylvanica,FRPE,TRUE,7/8/1905,9/30/1907,,FALSE,FALSE,27.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.4,1.25,4.5,1.9,1.25,1.25,FALSE
16-ACPL-056,,7/5/2022,TRUE,16,056,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.8,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.5,1.4,2.25,1.3,2.25,1.9,FALSE
16-ACRU-057,,7/5/2022,TRUE,16,057,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,19,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,2.75,1.6,1.25,2.5,2,FALSE
16-ACPL-058,,7/5/2022,TRUE,16,058,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,13.7,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.75,1.75,1.6,3.4,4.25,1.25,FALSE
16-BENI-059,,7/5/2022,TRUE,16,059,Betula,nigra,BENI,FALSE,,,,FALSE,FALSE,16.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,3.25,1.6,2.7,3.25,1.25,2.75,FALSE
16-FRPE-060,,7/5/2022,TRUE,16,060,Fraxinus,pennsylvanica,FRPE,TRUE,"2013, 2016","0589, 02831",,FALSE,FALSE,25.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,0.2,2.25,1.7,2.75,0.6,FALSE
16-ACPL-061,,7/5/2022,TRUE,16,061,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,23.5,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.75,1.5,2.25,1.5,1.6,1.5,FALSE
16-FRPE-062,,7/5/2022,TRUE,16,062,Fraxinus,pennsylvanica,FRPE,TRUE,7/8/1905,2/16/1913,,FALSE,FALSE,20.8,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.8,2.5,2.4,2.25,2.2,1,FALSE
16-ACPL-063,,7/5/2022,TRUE,16,063,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,19.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1,1.2,1.75,2.4,0.8,1.75,FALSE
16-TICO-064,,7/5/2022,TRUE,16,064,Tilia,cordata,TICO,FALSE,,,,FALSE,FALSE,24.3,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2,2.25,1,1.75,1.75,1.75,FALSE
16-ACRU-065,,7/5/2022,TRUE,16,065,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,15,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,2,2.25,3.2,1.7,2.5,FALSE
16-ACPL-066,,7/5/2022,TRUE,16,066,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,15,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1,2.2,0.25,2.75,2.7,2.1,FALSE
16-ACXF-067,,7/5/2022,TRUE,16,067,Acer,x freemanii,ACXF,FALSE,,,,FALSE,FALSE,12.7,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.25,1.6,2.75,1.75,2.5,2,FALSE
16-ACRU-068,,7/5/2022,TRUE,16,068,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,14.3,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.25,1.6,1.2,1.5,4.5+,1.25,FALSE
16-ACRU-069,,7/5/2022,TRUE,16,069,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,13,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.5,4.25,3.4,2.75,4.5,4.5,FALSE
16-ACPL-070,,7/5/2022,TRUE,16,070,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,15,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,3.25,0.9,3.9,1.4,1.8,2.25,FALSE
16-ACPL-071,,7/5/2022,TRUE,16,071,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.5,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.5,2,1.7,1.1,1.7,1.8,FALSE
16-ACPL-072,,7/5/2022,TRUE,16,072,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,20.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.2,2.2,2.5,2.3,1.75,1.6,FALSE
16-ACPL-073,,7/5/2022,TRUE,16,073,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.1,1,0.7,2,1.9,1.4,FALSE
16-GLTR-074,,7/5/2022,TRUE,16,074,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,30.1,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.15,0.75,0.75,1.75,1.9,1.75,FALSE
16-FRUN-075,,7/5/2022,TRUE,16,075,Fraxinus,unknown,FRUN,TRUE,"2013, 2016","05891, 02829","Thinking green ash, pretty dang sure ",TRUE,FALSE,35.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,0.5,1.75,1.75,2.75,2,2.9,FALSE
16-ACRU-076,,7/5/2022,TRUE,16,076,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,14.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.5,2.9,1.4,4.25,1.75,1.9,FALSE
16-ACPL-077,,7/5/2022,TRUE,16,077,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,12.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2,1.9,1.8,2.25,2.25,2.25,FALSE
16-ACPL-078,,7/5/2022,TRUE,16,078,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,12,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.7,1.25,2.2,2,1.75,1.5,FALSE
16-ACSA-079,,7/5/2022,TRUE,16,079,Acer,saccharinum,ACSA,FALSE,,,,FALSE,FALSE,27.7,"2'2""",,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.4,1.6,1.75,2,2.6,2.2,FALSE
16-ACPL-080,,7/5/2022,TRUE,16,080,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.25,2.5,2.3,2.3,1.2,2.2,FALSE
16-ACRU-081,,7/5/2022,TRUE,16,081,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,16.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.25,1.5,2.25,4.5,2.15,3.25,FALSE
16-ACPL-082,,7/5/2022,TRUE,16,082,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,14.4,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2,3,2.75,2.5,2.3,1.8,FALSE
16-FRUN-083,,7/5/2022,TRUE,16,083,Fraxinus,unknown,FRUN,FALSE,,,"Same as 75, no visible tree tag",TRUE,FALSE,27.9,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.5,1.8,0.8,1.75,1.5,2.75,FALSE
16-ACPL-084,,7/5/2022,TRUE,16,084,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,18.2,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,3.9,2,2.25,3.75,1.6,1.4,FALSE
16-ACPL-085,,7/5/2022,TRUE,16,085,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,17.7,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,3.75,0.9,3.25,3,4.5,1.5,FALSE
16-ACRU-086,,7/5/2022,TRUE,16,086,Acer,rubrum,ACRU,FALSE,,,,FALSE,FALSE,19,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,3.25,3.8,3,3.25,3,2,FALSE
16-GLTR-087,,7/5/2022,TRUE,16,087,Gleditsia,triacanthos,GLTR,FALSE,,,,FALSE,FALSE,26.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.75,1.25,1.6,1.7,1.2,2,FALSE
16-ACPL-088,,7/5/2022,TRUE,16,088,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,16.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,1.7,1.4,3.5,1.5,2.75,2.8,FALSE
16-ACPL-089,,7/5/2022,TRUE,16,089,Acer,platanoides,ACPL,FALSE,,,,FALSE,FALSE,20.6,,,,,,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7/5/2022,2.2,1.9,2.4,2.6,1.5,1.2,FALSE